Agent,Type,Name,Energy,Community,Pmin,Pmax,a,b
21,Producer,Plant 1,Fossil,2,0.0,468.53062021673827,0.00010452386563418648,0.10899307862899893
38,Consumer,House 14,App,3,0.0,0.0,0.006528126194680139,0.1879018344786457
39,Consumer,House 15,App,3,0.0,0.0,0.014076292094112765,0.16423068451497105
24,Producer,Plant 4,Wind,2,165.87392650781442,146.0812554624964,0.0,0.0
40,Consumer,Firm 7,Store,3,0.0,0.0,0.003411625830766404,0.21174380860144695
49,Producer,Plant 8,Wind,3,156.7689546521406,113.62444549699421,0.0,0.0
27,Consumer,House 3,App,3,-4.827175784868958,-2.331817138521663,0.005680100185377064,0.1534677396154407
1,Producer,Build 2,Solar,1,14.81664366146409,9.256399774377943,0.0,0.0
12,Consumer,Build 13,Stores,1,0.0,0.0,0.0002225164279852176,0.20048264282169512
22,Producer,Plant 2,Wind,2,101.65612547568203,75.33724034579588,0.0,0.0
7,Consumer,Build 8,Flats,1,-154.3344057783543,-52.734994113861404,0.0004865234600999669,0.17539280871088508
44,Consumer,Firm 10,Store,3,0.0,0.0,0.002830408413371267,0.1719442129886366
33,Consumer,House 9,App,3,-6.967712840649876,-2.2871415677734377,0.663697379820284,0.0
23,Producer,Plant 3,Fossil,2,0.0,364.5688574905607,0.00015749569579952182,0.12762032863414657
15,Consumer,Firm 1,Fact,2,-104.25070751047399,-5.115959519921039,0.0006424884282169934,0.14335668078507835
19,Consumer,Firm 5,Fact,2,0.0,0.0,0.0007338556544328396,0.14040654063705507
45,Consumer,Firm 11,Store,3,-22.330050323970383,-7.943305665982241,0.004137329175533899,0.20211032188706957
20,Consumer,Firm 6,Fact,2,-78.03909791523759,-8.24550306341505,0.0010277326341574663,0.17091038612036263
31,Consumer,House 7,App,3,0.0,0.0,0.00761399747195169,0.21432792939940726
28,Consumer,House 4,App,3,0.0,0.0,0.0067368744313682765,0.1677995939465578
3,Consumer,Build 4,Flats,1,0.0,0.0,0.00039886549027358154,0.18602290918847522
31,Consumer,House 7,App,3,-6.002413379247398,-2.1884604485921666,0.007525549199029719,0.18042670100817162
43,Consumer,Firm 9,Store,3,-24.565153590295473,-6.7685132226048275,0.00268455427244688,0.19776334270166945
50,Producer,Plant 9,Wind,3,73.12041623728503,59.54101628039265,0.0,0.0
12,Producer,Build 13,Solar,1,65.96567078926789,68.06917642453989,0.0,0.0
44,Consumer,Firm 10,Store,3,-28.121945327133492,-5.273185065527864,0.0027184434638685166,0.20133948996367074
20,Consumer,Firm 6,Fact,2,0.0,0.0,0.0010375714459255208,0.1556580843812552
39,Consumer,House 15,App,3,-6.2941805802126325,-3.999803565890495,0.015683794202569056,0.20933919193615627
42,Consumer,Firm 8,Store,3,-17.586562176986593,-6.688991190075768,0.009065103973365081,0.2427630173865501
16,Consumer,Firm 2,Fact,2,0.0,0.0,0.0015070408740313849,0.19684041742585287
6,Consumer,Build 7,Flats,1,-181.78296625837947,-94.44995820893766,0.00017199798355772047,0.19508537295011952
0,Consumer,Build 1,Flats,1,-89.68260216764192,-50.23094521621626,0.0006182429497879146,0.18453653548720264
25,Producer,House 1,Solar,3,2.727689647549085,4.206886890238282,0.0,0.0
34,Consumer,House 10,App,3,-9.175266462041574,-3.706646818446072,0.01073226318193191,0.21767861115096795
25,Consumer,House 1,App,3,0.0,0.0,0.009022736493961332,0.17909601976331516
46,Producer,Plant 5,Fossil,3,0.0,19.616923693512096,0.0028787236206561425,0.13838712438396164
46,Producer,Plant 5,Fossil,3,0.0,16.336100296706483,0.0025292554492955255,0.1261545747397719
38,Consumer,House 14,App,3,-5.483927387697492,-2.3797254338879434,0.008449634554727952,0.17567390251691503
35,Consumer,House 11,App,3,0.0,0.0,0.005459113180222333,0.18017589667727463
16,Consumer,Firm 2,Fact,2,-85.60579166467924,-6.413397945342497,0.0012472577182744218,0.17561525806170433
27,Producer,House 3,Solar,3,2.8497785653359826,3.3859865746061355,0.0,0.0
37,Consumer,House 13,App,3,0.0,0.0,0.009269279647721073,0.19890492291987014
22,Producer,Plant 2,Fossil,2,0.0,185.13117542213814,0.0002060951839569289,0.14349864579802646
25,Producer,House 1,Solar,3,3.122472517643052,3.4571913408463084,0.0,0.0
15,Consumer,Firm 1,Fact,2,0.0,0.0,0.0007038647609488258,0.16293259160147308
17,Consumer,Firm 3,Fact,2,-57.747754811603755,-5.645539647162317,0.0012399322524512058,0.1515646352379207
2,Producer,Build 3,Solar,1,13.7766183723912,12.26087778456162,0.0,0.0
13,Consumer,Build 14,Stores,1,0.0,0.0,0.0005856890790781726,0.1692135015695884
14,Consumer,Build 15,Stores,1,0.0,0.0,0.0002476190723483835,0.2183675554632814
5,Consumer,Build 6,Flats,1,-67.92076784708358,-30.77787900386516,0.0009116335276168567,0.1761873290852577
18,Consumer,Firm 4,Fact,2,0.0,0.0,0.0015340813146377584,0.1717761142484318
22,Producer,Plant 2,Fossil,2,0.0,267.0134136470712,0.00021612387103579135,0.13084742205741975
41,Producer,Firm 7,Solar,3,21.175243598073767,17.38676066467222,0.0,0.0
9,Consumer,Build 10,Flats,1,0.0,0.0,0.0007576535413293723,0.17788088029096083
1,Producer,Build 2,Solar,1,10.92866632388168,12.958225796682758,0.0,0.0
25,Consumer,House 1,App,3,-7.7098564602069635,-2.6119940945016467,0.009634455497269255,0.18081394965200764
30,Consumer,House 6,App,3,-7.436407807658662,-4.148873283248746,0.016657355865805905,0.2235241310170872
32,Consumer,House 8,App,3,-8.323899521627535,-3.546353913767278,0.012697155871042731,0.1891681420913617
28,Producer,House 4,Solar,3,3.7682950146432175,2.9863658010418086,0.0,0.0
32,Consumer,House 8,App,3,0.0,0.0,0.012323781969061068,0.2183222541732915
0,Consumer,Build 1,Flats,1,0.0,0.0,0.0005669088905458877,0.16493709944535354
47,Producer,Plant 6,Fossil,3,0.0,241.0905117100753,0.00018353543314371864,0.15022031272046554
48,Producer,Plant 7,Fossil,3,0.0,464.3381342135042,0.00014268253907752805,0.13302370805955133
33,Consumer,House 9,App,3,0.0,0.0,0.6964163488455969,0.0
19,Consumer,Firm 5,Fact,2,-75.36858890381896,-7.526385487213893,0.0005985980766396387,0.20506322452078368
14,Consumer,Build 15,Stores,1,-271.2237479195708,-75.9786550524158,0.0003295939087578201,0.12716530025845194
43,Consumer,Firm 9,Store,3,0.0,0.0,0.0027861287709702726,0.1517468166323607
12,Producer,Build 13,Solar,1,68.2033688329162,62.964542477692156,0.0,0.0
50,Producer,Plant 9,Wind,3,53.10721204779305,51.24967869398149,0.0,0.0
13,Consumer,Build 14,Stores,1,-195.45511131417163,-52.83657835204901,0.0006450230489351812,0.20764156125609895
41,Producer,Firm 7,Solar,3,14.960489390199058,22.190568088961676,0.0,0.0
21,Producer,Plant 1,Fossil,2,0.0,53.72044980243519,0.0005366372907465739,0.1515737085528042
37,Consumer,House 13,App,3,-6.319892050928681,-2.0712832831244574,0.011330828621487831,0.19731312791755995
3,Consumer,Build 4,Flats,1,-155.01404183949032,-73.51837909217193,0.00032932157608591984,0.18560969450821208
4,Consumer,Build 5,Flats,1,-135.86619369366304,-81.46621785126885,0.0006151613317681242,0.20364973856338936
10,Consumer,Build 11,Flats,1,0.0,0.0,0.00043664040972187234,0.1278111637467243
27,Consumer,House 3,App,3,0.0,0.0,0.00590066115295653,0.19289031432397857
4,Consumer,Build 5,Flats,1,0.0,0.0,0.0006165847400995132,0.21589776770106328
2,Consumer,Build 3,Flats,1,-214.03057820908015,-126.48864409819319,0.000302223728009881,0.21354939480282537
11,Consumer,Build 12,Flats,1,0.0,0.0,0.0009333253144138063,0.17201120914668724
47,Producer,Plant 6,Fossil,3,0.0,349.33609389078435,0.00016067408710515756,0.13288545920997902
7,Consumer,Build 8,Flats,1,0.0,0.0,0.0004940782970981998,0.20574171756730864
28,Producer,House 4,Solar,3,3.32927838605912,3.261698139286543,0.0,0.0
3,Producer,Build 4,Solar,1,11.855438053353502,14.288988005668735,0.0,0.0
45,Consumer,Firm 11,Store,3,0.0,0.0,0.0041728533705370765,0.181351550732989
29,Consumer,House 5,App,3,-5.4066120955276915,-2.897417623553541,0.007954160283403053,0.16164396827285424
8,Consumer,Build 9,Flats,1,-89.65805689775605,-44.52876458485791,0.0004120075172445856,0.18036097302995566
18,Consumer,Firm 4,Fact,2,-44.23996774224595,-8.652193527762163,0.0016963881508867973,0.17532707569310815
48,Producer,Plant 7,Fossil,3,0.0,428.0020505442053,0.00013902904473848978,0.1358203956494877
21,Producer,Plant 1,Fossil,2,0.0,45.890771059047516,0.00041270562945763144,0.1521627405469462
49,Producer,Plant 8,Wind,3,124.64510076037845,167.7375339636889,0.0,0.0
40,Consumer,Firm 7,Store,3,-35.40506395894443,-5.432491518664459,0.0035260482773597783,0.18499637970380373
23,Producer,Plant 3,Fossil,2,0.0,337.16528340017214,0.00016273231091972385,0.13909274835730231
22,Producer,Plant 2,Wind,2,100.22276097225838,102.09138031621573,0.0,0.0
3,Producer,Build 4,Solar,1,12.416372599706495,12.85567263932042,0.0,0.0
28,Consumer,House 4,App,3,-5.297846203297999,-2.161134411650868,0.010179543020161518,0.18210244592671354
12,Consumer,Build 13,Stores,1,-332.05530329084297,-77.34813630919797,0.00023306197874484378,0.14908567560310892
30,Consumer,House 6,App,3,0.0,0.0,0.018188310037169426,0.22073082514066683
1,Consumer,Build 2,Flats,1,0.0,0.0,0.0002061436593197914,0.15271316052223247
2,Consumer,Build 3,Flats,1,0.0,0.0,0.0003048045453478358,0.1838496729994189
26,Consumer,House 2,App,3,-5.946247117351949,-3.1838403098939168,0.008672166515073722,0.20284696859796322
29,Consumer,House 5,App,3,0.0,0.0,0.01004036047937653,0.20312379309103604
1,Consumer,Build 2,Flats,1,-215.26534007788126,-93.62227554103839,0.00019785532770016668,0.146554901939143
11,Consumer,Build 12,Flats,1,-76.58915069160079,-40.9088519736959,0.0009065010748869649,0.19270839940933782
21,Producer,Plant 1,Fossil,2,0.0,399.59172250947853,0.00012707456297640914,0.12171742916997677
26,Consumer,House 2,App,3,0.0,0.0,0.009362721981355028,0.21127693987323387
9,Consumer,Build 10,Flats,1,-104.27440083722402,-49.82486995606699,0.0005916570630885051,0.20115855119779588
2,Producer,Build 3,Solar,1,11.27150082917839,12.260333882284705,0.0,0.0
10,Consumer,Build 11,Flats,1,-102.22134178584686,-49.65425331728197,0.0004729937556663432,0.17537920419476288
0,Producer,Build 1,Solar,1,13.994170593809054,13.456326404334668,0.0,0.0
26,Producer,House 2,Solar,3,3.0051367316766253,3.545985192738347,0.0,0.0
0,Producer,Build 1,Solar,1,12.386822960828454,11.402028183290255,0.0,0.0
8,Consumer,Build 9,Flats,1,0.0,0.0,0.0004591514433504436,0.15925417496121552
6,Consumer,Build 7,Flats,1,0.0,0.0,0.00020751618605792832,0.13211769836025813
35,Consumer,House 11,App,3,-7.606786561126122,-3.7791455718749867,0.0064716623542528965,0.12868582225783973
36,Consumer,House 12,App,3,0.0,0.0,0.0037849087764065233,0.15993860569596835
36,Consumer,House 12,App,3,-8.838271177447542,-2.9594259246479266,0.004596901456694217,0.20788328478790716
42,Consumer,Firm 8,Store,3,0.0,0.0,0.007586434182010468,0.2399913352246037
27,Producer,House 3,Solar,3,3.086012935746905,3.939461073075417,0.0,0.0
34,Consumer,House 10,App,3,0.0,0.0,0.010883228704325352,0.19044168896681943
24,Producer,Plant 4,Wind,2,139.19489535177962,129.76859471215084,0.0,0.0
26,Producer,House 2,Solar,3,2.495243809014337,2.717327911939247,0.0,0.0
5,Consumer,Build 6,Flats,1,0.0,0.0,0.0009523408887204846,0.17085879749966842
17,Consumer,Firm 3,Fact,2,0.0,0.0,0.0010897934610134459,0.17716533148913247
21,Producer,Plant 1,Fossil,2,0.0,469.7214889293746,0.00013429205208211986,0.10978314442002574
38,Consumer,House 14,App,3,0.0,0.0,0.006911689045903513,0.1890177527964013
39,Consumer,House 15,App,3,0.0,0.0,0.013986635911901576,0.20804522670629935
24,Producer,Plant 4,Wind,2,157.98319554571657,153.96593153742873,0.0,0.0
40,Consumer,Firm 7,Store,3,0.0,0.0,0.0029602064258833086,0.182354337241696
49,Producer,Plant 8,Wind,3,135.42977994525677,150.04087909106642,0.0,0.0
27,Consumer,House 3,App,3,-5.13394080896709,-1.9092480371295395,0.005212160756864193,0.19283215318003813
1,Producer,Build 2,Solar,1,14.13715721573152,11.409141336294052,0.0,0.0
12,Consumer,Build 13,Stores,1,0.0,0.0,0.00021801544714956646,0.15843748778240818
22,Producer,Plant 2,Wind,2,106.80333052947879,64.83771481731877,0.0,0.0
7,Consumer,Build 8,Flats,1,-150.8361150235981,-73.3385991143945,0.0005203706174889278,0.16727907650302143
44,Consumer,Firm 10,Store,3,0.0,0.0,0.002983409323119368,0.19605026501680914
33,Consumer,House 9,App,3,-8.394246972994805,-1.8775407620610667,0.6418280946570822,0.0
23,Producer,Plant 3,Fossil,2,0.0,389.6319740212408,0.00014971993740876049,0.12807879257483962
15,Consumer,Firm 1,Fact,2,-95.1694024298067,-5.535970949632968,0.000618515050892717,0.17449478066301605
19,Consumer,Firm 5,Fact,2,0.0,0.0,0.0006438017664865611,0.12006442430283273
45,Consumer,Firm 11,Store,3,-20.329052333844906,-8.30205199080979,0.0034637276965756897,0.1989850732761352
20,Consumer,Firm 6,Fact,2,-71.16691169563012,-9.029005610183434,0.0009338990140525357,0.18420408362536056
31,Consumer,House 7,App,3,0.0,0.0,0.007807246008534111,0.18882421306682887
28,Consumer,House 4,App,3,0.0,0.0,0.008802549851086427,0.1738754487994744
3,Consumer,Build 4,Flats,1,0.0,0.0,0.00038040970909822535,0.1592278731465622
31,Consumer,House 7,App,3,-5.58255855159449,-2.451120012165762,0.008340914508670189,0.13939213917954713
43,Consumer,Firm 9,Store,3,-36.20104913773272,-6.252447223844078,0.0025504469271838827,0.1857773798744837
50,Producer,Plant 9,Wind,3,61.50717556773312,68.59245237369207,0.0,0.0
12,Producer,Build 13,Solar,1,71.15050224778582,85.63694529619501,0.0,0.0
44,Consumer,Firm 10,Store,3,-32.3266397766274,-6.256676209415526,0.0038771446880149604,0.2105847093405395
20,Consumer,Firm 6,Fact,2,0.0,0.0,0.001151833442031577,0.1415500331102351
39,Consumer,House 15,App,3,-5.762579834462905,-3.469671763696123,0.012624733969271554,0.21854152660750079
42,Consumer,Firm 8,Store,3,-14.866120213554545,-5.239032454348809,0.006516558890918843,0.21145510475710677
16,Consumer,Firm 2,Fact,2,0.0,0.0,0.0013937214407267707,0.1707883626664666
6,Consumer,Build 7,Flats,1,-177.1592532368693,-89.82068911316672,0.0002004868060501287,0.1336730069817533
0,Consumer,Build 1,Flats,1,-97.74945972598562,-50.49768875457867,0.0006753395828371818,0.19057738373522495
25,Producer,House 1,Solar,3,2.946416211647956,3.883271901212746,0.0,0.0
34,Consumer,House 10,App,3,-8.065601307988922,-4.044353944161034,0.01109841651789698,0.2399638250898311
25,Consumer,House 1,App,3,0.0,0.0,0.008655117264683524,0.1579886693669682
46,Producer,Plant 5,Fossil,3,0.0,19.268620925030806,0.0028947484715245732,0.11670336514471942
46,Producer,Plant 5,Fossil,3,0.0,16.065075520186994,0.002507238552753653,0.12469587532412038
38,Consumer,House 14,App,3,-5.575209965642405,-2.5670300049486827,0.0060899021269919616,0.14462941888941255
35,Consumer,House 11,App,3,0.0,0.0,0.005921582939606524,0.15519958415625254
16,Consumer,Firm 2,Fact,2,-67.98704400281495,-5.994918880785993,0.0013490697705995432,0.22060513582035082
27,Producer,House 3,Solar,3,3.5189815871188377,3.15353623638277,0.0,0.0
37,Consumer,House 13,App,3,0.0,0.0,0.012805034049484514,0.2110446388702152
22,Producer,Plant 2,Fossil,2,0.0,223.6090778019511,0.00020950006039962069,0.12630565375955483
25,Producer,House 1,Solar,3,3.1406860994396926,3.5516804810447917,0.0,0.0
15,Consumer,Firm 1,Fact,2,0.0,0.0,0.0005287367189552464,0.16694288463766313
17,Consumer,Firm 3,Fact,2,-57.8918430502892,-5.519518984586637,0.0012777918577690547,0.18974039764828912
2,Producer,Build 3,Solar,1,12.27310749990977,12.297892592895266,0.0,0.0
13,Consumer,Build 14,Stores,1,0.0,0.0,0.000565289178305347,0.20674358701803386
14,Consumer,Build 15,Stores,1,0.0,0.0,0.00030366031783501913,0.2016287790257702
5,Consumer,Build 6,Flats,1,-65.846454919866,-36.44087441968583,0.0009931967751152105,0.1537389980442998
18,Consumer,Firm 4,Fact,2,0.0,0.0,0.0014136896920271657,0.1788978623727094
22,Producer,Plant 2,Fossil,2,0.0,246.90037589462733,0.00021662297652069092,0.1349218804426292
41,Producer,Firm 7,Solar,3,16.16351104451205,15.212863874732669,0.0,0.0
9,Consumer,Build 10,Flats,1,0.0,0.0,0.0006921377451290946,0.1665881206707943
1,Producer,Build 2,Solar,1,12.122822337052138,12.007402685278613,0.0,0.0
25,Consumer,House 1,App,3,-6.307386903978839,-3.079683882504629,0.01029425854616795,0.19599173483146284
30,Consumer,House 6,App,3,-7.419246732202119,-3.7436361833682046,0.01720880846568535,0.23746792103114878
32,Consumer,House 8,App,3,-8.13821888653464,-3.1020201283484954,0.011440451420725783,0.2237895681972692
28,Producer,House 4,Solar,3,3.3286446043348805,2.7034906441948388,0.0,0.0
32,Consumer,House 8,App,3,0.0,0.0,0.012414936934140594,0.19334528475655738
0,Consumer,Build 1,Flats,1,0.0,0.0,0.0005056327445910926,0.16904944440551448
47,Producer,Plant 6,Fossil,3,0.0,233.46540371473534,0.0001581320254413408,0.13115665403106072
48,Producer,Plant 7,Fossil,3,0.0,335.537956922216,0.00016887727503476377,0.11827559450396204
33,Consumer,House 9,App,3,0.0,0.0,0.6853012216396294,0.0
19,Consumer,Firm 5,Fact,2,-100.61441418688837,-6.844344976954136,0.0005616165594286795,0.16860163197206232
14,Consumer,Build 15,Stores,1,-260.4899896932405,-78.73620861212025,0.0003187002426739446,0.19860073674043832
43,Consumer,Firm 9,Store,3,0.0,0.0,0.0027305686397665306,0.17876960874849346
12,Producer,Build 13,Solar,1,60.86656800979742,64.81348185973404,0.0,0.0
50,Producer,Plant 9,Wind,3,59.31671853389389,50.53754574211111,0.0,0.0
13,Consumer,Build 14,Stores,1,-164.19129974668914,-53.03788122611176,0.0005214007912928541,0.2074350881439989
41,Producer,Firm 7,Solar,3,19.316713465682525,19.684206847749014,0.0,0.0
21,Producer,Plant 1,Fossil,2,0.0,68.10826422274471,0.0004657594665977659,0.11793800740265899
37,Consumer,House 13,App,3,-6.746817975953224,-2.176115728754185,0.011881775708675012,0.18925130285927824
3,Consumer,Build 4,Flats,1,-189.81704427111256,-77.9951875570027,0.0003839480985247409,0.17707892356772326
4,Consumer,Build 5,Flats,1,-162.846699416251,-89.53004033480407,0.0007072537185500009,0.2109052170298496
10,Consumer,Build 11,Flats,1,0.0,0.0,0.0005394746306569725,0.17076751507592267
27,Consumer,House 3,App,3,0.0,0.0,0.006047784473252936,0.19618046052652993
4,Consumer,Build 5,Flats,1,0.0,0.0,0.0005955935807199365,0.24728368476395363
2,Consumer,Build 3,Flats,1,-243.63533396498948,-106.43012491678466,0.0003192061881846743,0.21357145024350033
11,Consumer,Build 12,Flats,1,0.0,0.0,0.000951815424086928,0.2114438793500499
47,Producer,Plant 6,Fossil,3,0.0,330.31789424582007,0.00017924465607819528,0.1468713950286308
7,Consumer,Build 8,Flats,1,0.0,0.0,0.0004098417900423911,0.23528831619953963
28,Producer,House 4,Solar,3,3.961948640461977,2.9368002859631037,0.0,0.0
3,Producer,Build 4,Solar,1,12.70928666333858,18.290131310410615,0.0,0.0
45,Consumer,Firm 11,Store,3,0.0,0.0,0.003866737203597797,0.19991037558838948
29,Consumer,House 5,App,3,-6.111983380667085,-3.041544540310182,0.010723421542108343,0.1720925899650738
8,Consumer,Build 9,Flats,1,-88.56770184172139,-43.46327248973161,0.0003609553856159039,0.14030187119811394
18,Consumer,Firm 4,Fact,2,-44.198353011083015,-7.9782187055341165,0.0018339796076384351,0.17613677773225053
48,Producer,Plant 7,Fossil,3,0.0,356.5506266994782,0.0001499441644143401,0.13000399555554382
21,Producer,Plant 1,Fossil,2,0.0,52.103438594076955,0.0005336960109616137,0.14105211614246504
49,Producer,Plant 8,Wind,3,152.72941082996073,171.5778494503952,0.0,0.0
40,Consumer,Firm 7,Store,3,-26.787246752715316,-5.279099696644618,0.0031331914069258325,0.18997287811593305
23,Producer,Plant 3,Fossil,2,0.0,428.48512733962923,0.0001692169649125934,0.13892491374356503
22,Producer,Plant 2,Wind,2,102.42551663738877,86.67271239495659,0.0,0.0
3,Producer,Build 4,Solar,1,12.937549056914431,13.134404166930377,0.0,0.0
28,Consumer,House 4,App,3,-5.156516446921974,-2.3556022288378746,0.009100844130646112,0.1462804257425136
12,Consumer,Build 13,Stores,1,-267.22500705562817,-74.65873457435575,0.0002029859177182748,0.1987883810618158
30,Consumer,House 6,App,3,0.0,0.0,0.014656151456404065,0.269524456325371
1,Consumer,Build 2,Flats,1,0.0,0.0,0.0002475743551347787,0.13184352909424385
2,Consumer,Build 3,Flats,1,0.0,0.0,0.0002613662715232576,0.20129800801997436
26,Consumer,House 2,App,3,-5.555296404893655,-2.8439855066215025,0.009793129662289533,0.2118281645655076
29,Consumer,House 5,App,3,0.0,0.0,0.008571494739827868,0.18598482734145885
1,Consumer,Build 2,Flats,1,-194.01014990124068,-78.21411557383152,0.00021805635583276497,0.14234883395054523
11,Consumer,Build 12,Flats,1,-61.35481320375885,-43.2551801386217,0.0009448757053801101,0.17013605970695167
21,Producer,Plant 1,Fossil,2,0.0,394.8255384876098,0.00014040514052517274,0.13554253690887225
26,Consumer,House 2,App,3,0.0,0.0,0.007704096936431078,0.20546721112440616
9,Consumer,Build 10,Flats,1,-87.94013647168674,-38.668344344263986,0.0006784221740578798,0.17754974123479209
2,Producer,Build 3,Solar,1,12.540468082157505,12.772544148625117,0.0,0.0
10,Consumer,Build 11,Flats,1,-121.48796353854812,-50.12666214457875,0.0004588876530006297,0.16276516566707508
0,Producer,Build 1,Solar,1,10.982390666671776,12.922547025758394,0.0,0.0
26,Producer,House 2,Solar,3,2.994479849299318,3.1766300033715815,0.0,0.0
0,Producer,Build 1,Solar,1,15.166550025152075,12.270871045836847,0.0,0.0
8,Consumer,Build 9,Flats,1,0.0,0.0,0.00035690710984937445,0.15439945433084593
6,Consumer,Build 7,Flats,1,0.0,0.0,0.00020998321846455662,0.1460439256313192
35,Consumer,House 11,App,3,-6.180426371437097,-3.439219652216204,0.006065091823527807,0.17203185349988606
36,Consumer,House 12,App,3,0.0,0.0,0.004298420193435725,0.2072228723466784
36,Consumer,House 12,App,3,-6.679401476433529,-3.1483611148722153,0.005271045740637143,0.18761701093520114
42,Consumer,Firm 8,Store,3,0.0,0.0,0.008222239474391747,0.21039989885761468
27,Producer,House 3,Solar,3,3.4068581569292946,3.613951063230273,0.0,0.0
34,Consumer,House 10,App,3,0.0,0.0,0.01099471022980113,0.16107972274987675
24,Producer,Plant 4,Wind,2,119.12290968929595,111.24859348950739,0.0,0.0
26,Producer,House 2,Solar,3,2.9905214297289384,2.313988689966515,0.0,0.0
5,Consumer,Build 6,Flats,1,0.0,0.0,0.0010157385247410071,0.21547842484899643
17,Consumer,Firm 3,Fact,2,0.0,0.0,0.0012883915264610486,0.1615058092984437
21,Producer,Plant 1,Fossil,2,0.0,447.37777156708967,0.00012187445973679902,0.11589756196874584
38,Consumer,House 14,App,3,0.0,0.0,0.007469208855926803,0.19029701042228003
39,Consumer,House 15,App,3,0.0,0.0,0.014810471916804164,0.18025109496444808
24,Producer,Plant 4,Wind,2,159.71429233129544,169.4619591423401,0.0,0.0
40,Consumer,Firm 7,Store,3,0.0,0.0,0.0031419610474324247,0.1513095566312233
49,Producer,Plant 8,Wind,3,163.18831874502106,166.32480756749817,0.0,0.0
27,Consumer,House 3,App,3,-5.991586780042529,-2.7724889786827926,0.006130167797634159,0.14375118826771083
1,Producer,Build 2,Solar,1,13.902205106140677,12.105089982751709,0.0,0.0
12,Consumer,Build 13,Stores,1,0.0,0.0,0.00022482224304556903,0.18794343766556398
22,Producer,Plant 2,Wind,2,104.24582824127407,74.81520876230576,0.0,0.0
7,Consumer,Build 8,Flats,1,-136.10844252627564,-63.03500115520082,0.00047312157619964877,0.19076266496907762
44,Consumer,Firm 10,Store,3,0.0,0.0,0.0029465337595864006,0.21581924119782242
33,Consumer,House 9,App,3,-8.061800044904876,-1.526719244594846,0.6792842389140687,0.0
23,Producer,Plant 3,Fossil,2,0.0,389.76771983301774,0.00019376396272550794,0.11048240234110185
15,Consumer,Firm 1,Fact,2,-85.61823047709433,-6.081026671876595,0.0006474232354882314,0.15390814972277647
19,Consumer,Firm 5,Fact,2,0.0,0.0,0.000667879394529081,0.15844755298812294
45,Consumer,Firm 11,Store,3,-20.50594587210117,-8.702189357199003,0.003699266918882528,0.20350567394292732
20,Consumer,Firm 6,Fact,2,-83.74011320683024,-9.414301977779482,0.0011726218377792305,0.17914425550582225
31,Consumer,House 7,App,3,0.0,0.0,0.00678037251390112,0.20388234918136516
28,Consumer,House 4,App,3,0.0,0.0,0.007275329963595142,0.1588833745740762
3,Consumer,Build 4,Flats,1,0.0,0.0,0.000335057450344635,0.15746685341198444
31,Consumer,House 7,App,3,-5.457057799505861,-2.279445829540772,0.008044430702078812,0.17863663438765917
43,Consumer,Firm 9,Store,3,-29.034993635447844,-5.860389609027619,0.0024677648132255896,0.18877715863808142
50,Producer,Plant 9,Wind,3,53.87935485780171,50.000014856500826,0.0,0.0
12,Producer,Build 13,Solar,1,61.1345181420423,62.52640676648257,0.0,0.0
44,Consumer,Firm 10,Store,3,-20.843861202293056,-5.780284548518155,0.002334199836521931,0.1944146243348212
20,Consumer,Firm 6,Fact,2,0.0,0.0,0.0009364291162382842,0.1535702638578469
39,Consumer,House 15,App,3,-5.7505432624421315,-3.7301676877799754,0.015728811241779887,0.19052324273030255
42,Consumer,Firm 8,Store,3,-15.420724344073506,-6.22852143193479,0.007801689405662896,0.2230188830028373
16,Consumer,Firm 2,Fact,2,0.0,0.0,0.0014746677807848379,0.19232533387705192
6,Consumer,Build 7,Flats,1,-213.99387155581195,-75.00868546923633,0.00016476709180034311,0.18762275245128407
0,Consumer,Build 1,Flats,1,-96.4352639045687,-47.49748323502993,0.0005872159615291919,0.18043967413727352
25,Producer,House 1,Solar,3,2.7824093931123097,4.329429081232378,0.0,0.0
34,Consumer,House 10,App,3,-7.443235959863569,-3.453002666367139,0.010301108437063472,0.18059517381232898
25,Consumer,House 1,App,3,0.0,0.0,0.00956177633851409,0.186358339752101
46,Producer,Plant 5,Fossil,3,0.0,18.6136593108006,0.002752163954468392,0.12622766992557258
46,Producer,Plant 5,Fossil,3,0.0,17.696378306777426,0.002665833078216137,0.15953985486962605
38,Consumer,House 14,App,3,-5.071395144458366,-2.114221190762722,0.006984913112713755,0.19307538791837223
35,Consumer,House 11,App,3,0.0,0.0,0.00495407307690661,0.1755564847875046
16,Consumer,Firm 2,Fact,2,-64.33744586804443,-6.1052558384589055,0.0013455736173791785,0.18685384838354657
27,Producer,House 3,Solar,3,3.6506827018704553,3.3204871678677534,0.0,0.0
37,Consumer,House 13,App,3,0.0,0.0,0.012232419510967069,0.17347028614510923
22,Producer,Plant 2,Fossil,2,0.0,265.64430471164945,0.0002179196311746911,0.1290268243355272
25,Producer,House 1,Solar,3,3.506167211520111,3.2020103199734313,0.0,0.0
15,Consumer,Firm 1,Fact,2,0.0,0.0,0.0006654915143618009,0.17423060062952184
17,Consumer,Firm 3,Fact,2,-75.37654700144121,-5.1310506443914745,0.0011120473469608558,0.17214641375717152
2,Producer,Build 3,Solar,1,13.257914711016173,8.888321741698174,0.0,0.0
13,Consumer,Build 14,Stores,1,0.0,0.0,0.0004822949433972982,0.17139366217070207
